epoch       	ep_ret      	ep_tx       	newbytes    	ep_delay   	ep_delay_normal   	ep_throu   
349	24.916068865729276	431491475.75810164	533032269.456842	0.0	0	411502.3381787317
350	27.74803643263113	507605655.6199421	552983943.451283	0.0	0	484090.4766272947
351	31.641241335466	518885657.83285445	493796031.9502245	0.0	0	494847.92502675456
352	20.516835912991134	469971338.4673434	544004837.2233558	0.0	0	448199.594943374
353	24.748126644110773	482566704.7436789	558604839.3535639	0.0	0	460211.47226684453
354	25.91558812676842	491690154.0842346	509928086.2552874	0.0	0	468912.27157996624
355	21.719163824288128	498787417.3042275	530669646.1799978	0.0	0	475680.7492296482
356	24.62684102726128	445372318.485959	495755071.661256	0.0	0	424740.14137836354
357	25.9542664526245	502005241.72230756	467816969.53777575	0.0	0	478749.50573187595
358	30.11204715427178	531796614.13266015	506207700.1255662	0.0	0	507160.772450123
359	26.346769724476406	502227752.140786	492945477.7843776	0.0	0	478961.70820311154
360	23.601527009706928	471064813.78040606	504659084.1255036	0.0	0	449242.4142650663
361	21.227192742783718	446076690.87213373	492422216.1447794	0.0	0	425411.8832322443
362	25.069389669613194	479515127.6040169	599489606.080583	0.0	0	457301.26152421656
363	26.416068921888353	478291137.14670914	561229171.3799306	0.0	0	456133.9732615557
364	19.440724425742875	412710945.67391765	422102641.8937564	0.0	0	393591.82898895047
365	24.74273261293944	397497000.6000787	550480883.5249015	0.0	0	379082.68032081483
366	25.935965643987917	470525391.4799997	478568972.7587903	0.0	0	448727.98107147205
367	24.689529806039914	483888504.1578969	521560757.47933316	0.0	0	461472.0384196252
368	27.03875050356328	482022179.2790418	534380706.50077516	0.0	0	459692.1723165911
369	23.622232685839702	492269022.1193487	501105131.6160784	0.0	0	469464.323157643
370	24.10462066768197	507400247.6436637	491976054.97998613	0.0	0	483894.5843159329
371	23.429616617477304	495163045.5073843	531436665.6157481	0.0	0	472224.27893389156
372	27.754357564684383	466347773.5403263	522644802.5937983	0.0	0	444743.8941386473
373	24.323536181327036	413871071.5168085	497996416.5104885	0.0	0	394698.2112091145
374	20.863237166709947	511841034.460935	498831432.6522318	0.0	0	488129.6486481999
375	22.70891850303259	517765538.7774928	548449204.7228774	0.0	0	493779.69625233905
376	27.53748383951455	549437216.6997532	564305844.6487582	0.0	0	523984.1620442899
377	23.98474401881537	506215032.5470085	524764987.89360714	0.0	0	482764.275118836
378	20.99539551352635	469858707.06291485	482810338.4123758	0.0	0	448092.18126574985
379	29.92456951083364	490346724.8753912	486203075.0418252	0.0	0	467631.07764758216
380	26.381301483983457	500294961.5894621	544372469.1850586	0.0	0	477118.4554953213
381	20.623371114180785	420919107.6388693	449485731.6974321	0.0	0	401419.7422398274
382	29.172006786699548	527284129.7806307	522408600.31445456	0.0	0	502857.33202040725
383	24.36177458619632	515127826.5925678	515914493.51365435	0.0	0	491264.1778875046
384	18.204032373555744	385590495.7466715	505124055.08677214	0.0	0	367727.75244395406
385	27.533838014500223	416301839.6850603	450188291.1120653	0.0	0	397016.372380314
386	26.88615373884387	467336445.7168531	541467894.7404405	0.0	0	445686.7654007466
387	23.106969742691845	455651218.7179681	516105021.5399264	0.0	0	434542.86453053297
388	25.41690335271998	507067499.7356893	539364349.0576394	0.0	0	483577.25118225993
389	28.8697028841419	523437299.9017558	527703784.48387325	0.0	0	499188.7091653401
390	22.94862397658371	488887195.5475301	469432789.88294816	0.0	0	466239.16201355966
391	20.633536728372057	361624372.72906697	475212836.1251102	0.0	0	344871.876458232
392	26.25165925469816	511022883.6824965	533217595.2149293	0.0	0	487349.3992638554
393	22.81507362906851	495958843.28069687	520247871.3794343	0.0	0	472983.210831353
394	26.363556955089827	413555074.9241705	526888939.216371	0.0	0	394396.8533746438
395	22.59414429625236	457372590.7669241	541244540.8866057	0.0	0	436184.4928426018
396	24.896957112073814	452849901.35385275	500223360.9570005	0.0	0	431871.32010827324
397	24.502461088828372	462750135.0149838	453751715.80674165	0.0	0	441312.9186773144
398	24.809431464877974	438058793.49645585	463288618.7636818	0.0	0	417765.4204334794
399	20.2777407599717	441568264.5066493	508196855.30636156	0.0	0	421112.3128000729
400	24.17962385291176	444435667.0642914	508853257.3174687	0.0	0	423846.880974094
401	27.35658809003881	505712202.2753392	522876656.99716413	0.0	0	482284.73880323325
402	28.422390074433604	483884648.2597874	495040868.5787043	0.0	0	461468.36114863143
403	27.648328203510136	546711421.7074248	533706602.4507832	0.0	0	521384.6413683174
404	28.84917255985162	544165418.6141009	546293352.506665	0.0	0	518956.58360872365
405	27.18497384730889	486942574.70778483	534552663.50699496	0.0	0	464384.6270635459
406	21.754192694722445	484326155.71136886	527545019.13440573	0.0	0	461889.4154657066
407	29.519330869704408	477856133.9426861	511290807.5699189	0.0	0	455719.1218783246
408	22.779217639522127	421900034.36508477	500219772.7284671	0.0	0	402355.22686489584
409	28.121195516007088	519337181.70898664	556268379.9429832	0.0	0	495278.5317506663
410	23.330842698921355	478266409.73924804	453068943.21616316	0.0	0	456110.3913681488
411	24.068107729293104	483372108.5676317	431465523.0834715	0.0	0	460979.5652080838
412	25.743656773845093	527802494.93806535	507261597.3779258	0.0	0	503351.68355757254
413	23.949316079913906	459296535.841113	572223018.778072	0.0	0	438019.3098460321
414	27.135084547171385	497262163.15499413	450159626.2007865	0.0	0	474226.1535215321
415	24.304218987098483	441781331.22815615	501236844.65388215	0.0	0	421315.509060055
416	24.76355314758973	385760149.9418537	504070485.5904412	0.0	0	367889.5472925699
417	27.129844133165424	489328385.6623817	459950233.0775594	0.0	0	466659.91369474586
418	27.273478607229816	555444102.317357	524833255.1657101	0.0	0	529712.7745793884
419	26.060136110936284	527683982.1044925	506101114.45315474	0.0	0	503238.6609120297
420	28.73220461750734	458616813.7715246	467717640.71137613	0.0	0	437371.0763659712
421	28.478143884213356	419224922.6465754	505603071.36840636	0.0	0	399804.04152543587
422	25.90947425086185	531235344.00666726	486044685.4804661	0.0	0	506625.5035463974
423	32.342490766685394	516406678.24666226	530392590.71257025	0.0	0	492483.78586450807
424	26.645633852259586	527756155.5877712	528359942.6104825	0.0	0	503307.49090935837
425	23.187044058523345	381121251.6622663	540219471.6270214	0.0	0	363465.54914690624
426	20.161844650041157	481178373.9599133	526265654.35721266	0.0	0	458887.45685569133
427	21.597891396195344	408817806.6542592	547656224.2950015	0.0	0	389879.042295703
428	25.641904300808232	476783467.341653	558964065.1724398	0.0	0	454696.1472908526
429	26.29866378867658	509849411.7080959	530449792.9340854	0.0	0	486230.289180847
430	26.469370374664628	467815006.8580118	503812630.63481706	0.0	0	446143.15686989937
431	25.521735489663957	533550082.8800052	556091902.3969673	0.0	0	508833.01055908704
432	20.850415757275865	413458892.5989597	492094301.1061787	0.0	0	394305.1267613979
433	25.048017853173867	492936445.83071965	536939009.4362024	0.0	0	470100.8280093381
434	19.33683127230899	358886485.49366015	512038065.599858	0.0	0	342260.82372060785
435	24.64721507748368	481412742.80348027	563362839.7139044	0.0	0	459110.9684023667
436	25.75666716193733	471709183.86680275	545094476.980242	0.0	0	449856.9334667232
437	29.115279981839013	483939716.2513666	481037600.68724257	0.0	0	461520.87807785644
438	19.724432033914503	499463702.3835678	552454918.7095143	0.0	0	476325.7049403838
439	18.48492270579231	378142713.16750944	587989858.9328071	0.0	0	360624.99348402926
440	20.990271969671944	400474498.2311535	449177078.38770896	0.0	0	381922.24333873123
441	27.52139798564291	488800052.2853256	451547929.8118587	0.0	0	466156.0557225471
442	27.679888227167954	422238939.61975396	424670050.7351444	0.0	0	402678.4321019689
443	25.192921635135985	519696017.89894015	541814045.4174476	0.0	0	495620.7446088221
444	29.224221348663576	534730141.22022057	514213622.5694668	0.0	0	509958.4018900114
445	22.498893085136395	393346405.9688947	529633105.89574057	0.0	0	375124.364823241
446	21.130278372955594	490206699.11098224	546963355.8160509	0.0	0	467497.5386724303
447	23.312315500596302	471028549.8311836	511090510.2876854	0.0	0	449207.83026808145
448	29.565850810684275	497753759.55758685	511623165.05344766	0.0	0	474694.97638472257
449	26.446128733985766	496839014.491354	509948340.67059004	0.0	0	473822.607508997
450	20.434761530570793	441554158.21301246	510259955.65447116	0.0	0	421098.85999013187
451	23.060973548823966	487552722.6062757	451333426.2336239	0.0	0	464966.50944354595
452	26.85162426681716	473393192.60321563	530314917.4025788	0.0	0	451462.929347244
453	23.979006935432295	494597293.16867673	470201647.77668273	0.0	0	471684.7354590194
454	23.3995695077991	493987461.88115144	571481149.3311002	0.0	0	471103.15502276557
455	26.07383321800604	483032519.50780314	403654491.08306974	0.0	0	460655.70784359274
456	19.461245359692125	417356742.63066643	544263966.4695839	0.0	0	398022.40622584
457	18.517758312898128	338525940.4284376	522836766.62200433	0.0	0	322843.4948238731
458	22.622720381696336	474066441.412841	514205829.0271226	0.0	0	452104.9894455348
459	19.944688632214238	419562694.7357985	435495317.492147	0.0	0	400126.16609172674
460	20.43516313703409	408093865.6010973	526898887.3225855	0.0	0	389188.63830671064
461	20.698389242258454	383998042.2062898	476352870.5727882	0.0	0	366209.0704024216
462	27.338804055568005	439200058.6610575	427174192.6707632	0.0	0	418853.8157091691
463	27.74292467812897	486221192.1656306	514155415.2946983	0.0	0	463696.6630607895
464	21.34190289431865	485839364.95529914	490459963.56065536	0.0	0	463332.5242569916
465	24.44470640091352	459519905.67669463	523150590.9925831	0.0	0	438232.3319212862
466	29.225527427042262	534938076.3164366	475446729.1342854	0.0	0	510156.704250752
467	26.940864442687335	504672019.33962363	488567032.9452547	0.0	0	481292.74305307714
468	24.048512974882705	502905000.5902478	486966865.7659107	0.0	0	479607.58265518944
469	25.867252974994674	373497349.045662	496032303.86208105	0.0	0	356194.8290306682
470	22.959669041888855	395006256.805715	535115017.4738782	0.0	0	376707.3219353821
471	25.381424271079265	443223314.94538313	498313051.23726165	0.0	0	422690.69189585047
472	27.84553756681775	477063512.9180736	556829326.0393816	0.0	0	454963.2195645082
473	23.751078022734493	439310718.8525028	547126675.0866542	0.0	0	418959.349491599
474	21.17726846226566	467868984.6656796	488800577.4400837	0.0	0	446194.6341187284
475	26.472855890740277	444417221.1896217	523826763.7676145	0.0	0	423829.28961717756
476	22.294063729633315	504116183.7630779	508880082.6553306	0.0	0	480762.6569395806
477	27.474170618550875	535086177.61586237	474517423.3865217	0.0	0	510297.9446562409
478	24.934252562187588	446477653.238315	526422099.6971229	0.0	0	425794.2707427168
479	21.755226077538634	428512520.2878742	608714359.8173594	0.0	0	408661.3848570578
480	26.92224968958979	448126399.90433586	481750144.06087786	0.0	0	427366.6380923613
481	29.584566178577237	463203540.3274972	488239180.2346877	0.0	0	441745.3196787806
482	22.821550902003626	541206848.6114455	524148057.1215716	0.0	0	516135.07138390123
483	23.87429462072644	356973442.8550701	496274472.59813327	0.0	0	340436.4040899945
484	27.754820021339665	461988138.34431195	523698085.33002526	0.0	0	440586.22202330775
485	23.260936885868535	485207596.6790003	441175609.7016564	0.0	0	462730.0230779651
486	16.421732642494476	319311892.286606	467612931.4014784	0.0	0	304519.55059681507
487	24.446804577402023	493858840.7959218	451909023.5593614	0.0	0	470980.4923972339
488	23.534218101902184	511069565.0298163	490685288.28774923	0.0	0	487393.91806584975
489	25.07000274425088	503918076.8109321	548050896.1149606	0.0	0	480573.7274274179
490	26.34837095728974	492837684.1456127	513588379.65271926	0.0	0	470006.64152680646
491	21.87891618359103	512928405.81138515	500216236.1102784	0.0	0	489166.6467775204
492	22.77607230725246	453770163.28581345	556273461.3524032	0.0	0	432748.95027715067
493	22.306711139254713	519919915.03163666	482497761.1292003	0.0	0	495834.26955379173
494	21.68548065999986	502040670.80574983	502642452.090014	0.0	0	478783.29353880853
495	24.910740021631234	418097620.2301435	500145205.3815291	0.0	0	398728.96216406196
496	17.36383578887824	308046105.81643236	515126188.93772864	0.0	0	293775.6593860934
497	22.523400831704578	513942643.2460917	552890875.2368879	0.0	0	490133.89896973764
498	22.228926733435028	384295952.88730866	528489647.34999514	0.0	0	366493.1801674927
499	23.84333044160641	468837483.2407208	502506193.9458805	0.0	0	447118.26633522095
500	28.522143584160176	463765567.0808819	519793973.24314564	0.0	0	442281.3101586167
501	21.5166240021177	442570822.3819916	507379882.80830145	0.0	0	422068.4264964978
502	26.13155800066615	515457408.03710043	480198602.3542727	0.0	0	491578.49124631926
503	27.638077383347895	460056370.11011547	530886823.1243355	0.0	0	438743.94427310507
504	23.804826235702567	430881645.6593873	541483431.9222515	0.0	0	410920.75887621613
505	20.22997037948963	356208259.1546807	543434110.0385664	0.0	0	339706.66804760037
506	18.79609651604536	333290196.9287491	580919350.298271	0.0	0	317850.3007209292
507	26.520311588858743	505726110.194055	546206048.9672393	0.0	0	482298.0024281074
508	22.18262758614973	442363648.4322829	513828510.1517862	0.0	0	421870.85002163233
509	24.760592980758826	428421295.8544047	458695915.49915653	0.0	0	408574.38645782904
510	27.11637599144249	516003501.8938715	489804616.2808351	0.0	0	492099.2869318692
511	21.543534420393698	445525316.11873394	504477891.82231724	0.0	0	424886.05129121186
512	24.340141503160293	505842295.48255867	542697629.4434911	0.0	0	482408.8053536975
513	23.960017459098303	530101984.9171063	533548644.80540407	0.0	0	505544.6480914176
514	27.554244850235133	535937621.2785833	575251968.1316905	0.0	0	511109.9446092447
515	25.846730140069603	476100970.5012089	486938093.8275046	0.0	0	454045.26758309273
516	26.968096826020425	522258686.5769606	502926345.9682174	0.0	0	498064.69590850896
517	29.850704849674273	486617928.7232921	500465088.2823092	0.0	0	464075.0205262111
518	22.379278673650525	387153249.48134255	502719651.0061103	0.0	0	369218.11054357764
519	28.72384249476291	456051930.454862	522203919.1687225	0.0	0	434925.0130222911
520	23.741673120549397	400455224.18216795	530581113.51282394	0.0	0	381903.8621732404
521	31.087146314681007	541177411.6297423	513410176.8429118	0.0	0	516106.9980904983
522	23.951554698284326	445115359.74120444	528914370.5726246	0.0	0	424495.0864231154
523	26.71399551767192	552066810.4715892	543324147.8489816	0.0	0	526491.9380870716
524	25.059672497246	416709876.00410736	469119876.00633425	0.0	0	397405.50613795023
525	27.40112733808292	497114771.37372345	475461465.18931204	0.0	0	474085.58976528514
526	21.324406289521324	431248738.0178111	487892217.5221523	0.0	0	411270.84543019405
527	20.713690662579488	478035145.6067739	532601943.1245905	0.0	0	455889.8407047021
528	26.253445431614853	473574260.18412375	530385875.3410062	0.0	0	451635.6088486899
529	20.20580996513165	401738535.3155928	516105033.7986755	0.0	0	383127.72304114606
530	24.327332496271136	498631779.601233	561287373.408684	0.0	0	475532.3215496378
531	25.00987739759202	522539734.2349137	541117873.1136775	0.0	0	498332.7238415848
532	24.033482935801363	425495066.1579066	542789181.6483867	0.0	0	405783.7163523737
533	19.134362696113712	367622547.0177111	398233575.27391833	0.0	0	350592.1812226401
534	26.700046127342056	499410838.9200254	553621233.4614925	0.0	0	476275.2904129271
535	26.461804304291395	535561740.2346506	523482975.76969874	0.0	0	510751.4765116221
536	24.08636923807977	405968731.0079292	491058345.1276985	0.0	0	387161.95202629955
537	27.055436000968406	488360819.33077896	470349284.1498069	0.0	0	465737.170534877
538	23.102113442869037	461452937.39316285	458619837.14659697	0.0	0	440075.8146220807
539	22.226695955168736	443319190.96995246	511336660.70893484	0.0	0	422782.1263980411
540	27.519222585628718	526915030.95920414	497102538.46201324	0.0	0	502505.331954197
541	24.71863406404424	460836900.26752186	558380006.2921991	0.0	0	439488.3158374038
542	31.859810913138023	533537146.08196527	498161485.2579344	0.0	0	508820.6730670597
543	23.914890649790262	437590480.2235583	473435023.11629695	0.0	0	417318.8020930846
544	24.941138853802233	478197462.82827365	516197865.727381	0.0	0	456044.6384699572
545	29.180385325092317	477828894.0391956	445516996.9492476	0.0	0	455693.1438819843
546	25.717691281831648	434604434.4350108	580405299.368407	0.0	0	414471.0869169339
547	25.47940172824867	483540609.660471	532252079.45642257	0.0	0	461140.2603726109
548	22.63407450315649	386441286.0375437	601139641.7870069	0.0	0	368539.12929300655
549	22.565380182605818	506531110.3449991	586849663.2978408	0.0	0	483065.71039676573
550	29.738196028620475	494440302.78535926	489808520.47860783	0.0	0	471535.0177625268
551	24.15802919276003	531228219.8675479	536301157.3644935	0.0	0	506618.709437893
552	24.389887941941517	504614868.2026848	472821472.2848604	0.0	0	481238.23948162515
553	22.35639472127724	468886035.83868814	462751888.8051778	0.0	0	447164.5697008973
554	28.830427748809257	515682230.4876614	506609279.1918715	0.0	0	491792.8986431708
555	28.19156166765484	542531157.1037339	556120656.2843481	0.0	0	517398.0303799952
556	29.456773269046685	520074422.69735813	475917241.44178873	0.0	0	495981.61954627815
557	23.469323358737814	504468246.23068285	539152184.478293	0.0	0	481098.4098727061
558	28.35311673178142	517016513.1047967	491024340.31551695	0.0	0	493065.36970595986
559	30.5429743296262	544291746.2540996	537545614.3644438	0.0	0	519077.0590344426
560	26.947530915802602	526631997.0195199	451024870.2918526	0.0	0	502235.4097552488
561	21.902479909194025	381797513.2214524	451200570.52460146	0.0	0	364110.4824270748
562	29.174078435543827	469942652.7190922	473316973.62454337	0.0	0	448172.23808201996
563	23.267690002454348	484649415.6354345	525422507.6048838	0.0	0	462197.7001528114
564	26.658262916088134	513940576.8578164	489010702.161701	0.0	0	490131.92830831173
565	28.128571926507814	516185172.88303864	547903998.0241771	0.0	0	492272.54188827384
566	21.859995381381815	400564187.1898098	476827449.22196853	0.0	0	382007.77739506686
567	29.416887510392883	496248786.5515357	457556288.38375163	0.0	0	473259.7222819668
568	28.09477798322747	445500750.5709625	469428937.46835613	0.0	0	424862.6237592339
569	19.85611935129183	414136256.8981477	553190009.825872	0.0	0	394951.11169638427
570	19.946912111836383	385454309.9321017	495652041.2860034	0.0	0	367597.8755303398
571	21.830958048776257	412854843.77972543	448518488.1104335	0.0	0	393729.06091663876
572	20.070240156437468	381946279.03872174	531622666.47689867	0.0	0	364252.35656616365
573	26.36106761972487	447701058.9565164	523085382.6935909	0.0	0	426961.0013547102
574	25.244199119674477	441876955.0116594	555386514.1201295	0.0	0	421406.7030064195
575	25.27498350647267	526884732.8786362	493708670.58205277	0.0	0	502476.43745292275
576	24.720963574943546	455436749.07855946	526075817.6175595	0.0	0	434338.3303437798
577	30.579366123578072	521584767.69297606	519478428.95993626	0.0	0	497421.9967775118
578	26.46041716395506	508955258.6903676	485189720.3763124	0.0	0	485377.55841290246
579	25.36413287488408	504291045.99630165	493170513.99266297	0.0	0	480929.4185603159
580	19.986645679316258	489974690.8078023	478745794.01389337	0.0	0	467276.2783124948
581	26.76317086434609	523961506.8359282	504931194.28233165	0.0	0	499688.6318549425
582	24.186321781125773	354490834.64549416	576806342.7335007	0.0	0	338068.80440282257
583	25.297148495063475	417558856.96909416	573877038.7380346	0.0	0	398215.15747937583
584	17.031490514316918	395634114.218512	515074284.6138123	0.0	0	377306.0934243314
585	26.21058791638601	502483927.3704234	550659091.1478944	0.0	0	479206.0159401164
586	24.108162357035436	448273382.2993046	465422616.53240937	0.0	0	427506.8114274067
587	26.81060027658218	536302258.49582136	520188367.50941604	0.0	0	511457.6897581305
588	23.191559421924804	473678728.5430644	535649749.7087879	0.0	0	451735.2376394886
589	24.4051405379447	468627886.9879207	526349042.9164412	0.0	0	446918.37977211043
590	26.96964353077328	531815630.1160617	597573981.2683495	0.0	0	507178.90750509425
591	23.882595866101607	474071281.98491913	446378721.9277747	0.0	0	452109.6057748022
592	26.9192519633172	490189272.9142819	445918872.86627394	0.0	0	467480.9197562046
593	28.682314555735516	453599528.4701571	561438728.9627618	0.0	0	432586.22023597406
594	24.85475686901111	442152184.6469162	528193038.82569253	0.0	0	421669.18244067783
595	25.541320139117257	411440721.5380259	545932139.7880948	0.0	0	392380.4488544712
596	20.731861653533123	501923233.7843026	513753942.9153173	0.0	0	478671.2968676589
597	24.37100486491247	496148778.9780702	546958105.8039775	0.0	0	473164.34762770677
598	20.292327117015052	406738206.33350366	547960604.0406023	0.0	0	387895.78088140837
599	31.18772685441635	531832169.2971199	531235303.4712358	0.0	0	507194.68049728376
600	24.83531876946734	456262762.53381026	535759817.2005748	0.0	0	435126.0781610586
601	26.33167781137402	441075766.24398655	479976261.60579807	0.0	0	420642.6298560969
602	27.93576153406017	467633428.23980373	548281064.209563	0.0	0	445969.99000530597
603	29.61264609005184	502195996.958051	523812358.8221645	0.0	0	478931.4241009243
604	23.331208000853984	403749691.9171406	498091473.2057023	0.0	0	385045.7114383131
605	23.925441019547083	422440715.93739074	498740060.87533474	0.0	0	402870.86099375784
606	23.074312789499995	391765446.6622583	516970247.15998125	0.0	0	373616.6445372183
607	23.327254689938236	412120027.5255476	522255299.0760177	0.0	0	393028.2855277516
608	28.10571908103849	462101099.1497337	482073867.35687023	0.0	0	440693.94984219904
609	23.48397821594286	406585780.0701042	485836107.1263014	0.0	0	387750.4158688584
610	23.1472334498973	523252830.301718	550394314.6632066	0.0	0	499012.7852456263
611	22.22363345040033	346989097.3889558	579451892.5849636	0.0	0	330914.5902528343
612	22.257072645270647	466115689.28216815	438431422.68220234	0.0	0	444522.5613423997
613	26.741759110484267	459021193.63165605	469980809.0556034	0.0	0	437756.7230526506
614	26.83040852527926	514139375.7805438	513616527.3044853	0.0	0	490321.5177350461
615	25.324809792139025	490608953.32359505	500267025.2947786	0.0	0	467881.15818366536
616	22.564792289825608	516804969.59441364	526077865.7323674	0.0	0	492863.6260933051
617	24.232561111141226	411545577.2380244	535892466.2229675	0.0	0	392480.44704248867
618	22.328300182047645	335714867.32474625	515796153.6362078	0.0	0	320162.6466033422
619	22.23662946881329	268499902.12271523	476356316.04961413	0.0	0	256061.4606120254
620	24.052727541443232	402468536.72646207	482667636.68845695	0.0	0	383823.9066376324
621	25.828888550223773	508527469.2619833	473583281.0408804	0.0	0	484969.58662222215
622	20.749852441244226	330295918.6517635	505371350.5859964	0.0	0	314994.73443199496
623	22.75496795272938	498788118.07863	529831783.8642013	0.0	0	475681.41754019726
624	24.045991612124784	474404764.98019433	490967554.4451192	0.0	0	452427.6399423545
625	22.992618259129443	481357353.0322977	532957943.15092295	0.0	0	459058.1446001984
626	25.627652385488997	451085907.51230067	503016030.7195958	0.0	0	430189.0444872863
627	27.8275377467405	489258251.8971801	534753226.8768319	0.0	0	466593.0289241601
628	24.772259115599265	472128384.7460857	468811590.4249668	0.0	0	450256.7145787103
629	27.74713242907811	449451449.49768823	462642655.8131716	0.0	0	428630.3038575061
630	24.04141260486521	424103681.19523144	553046639.6875689	0.0	0	404456.78824923665
631	24.28580530219019	471459345.0793369	537970903.014155	0.0	0	449618.6686318748
632	24.842682780976986	462572247.51032066	543192334.4364973	0.0	0	441143.27193290764
633	19.606850818128443	435815175.02878666	479378580.1923285	0.0	0	415625.73912504833
634	27.74360224986213	501408165.5889186	498617945.5954044	0.0	0	478180.0895585236
635	24.79064116444848	413166782.8383382	506983288.8663091	0.0	0	394026.54918512155
636	25.56643606280625	487172898.23458	554905493.2325598	0.0	0	464604.28069551446
637	25.978760677554856	491358395.51094717	551723027.0837911	0.0	0	468595.88194937434
638	25.714159901838475	518538486.2561045	480377717.00199926	0.0	0	494516.83641062217
639	19.878512226703563	361970760.4783801	505578063.890782	0.0	0	345202.21755826945
640	28.17368180073784	451615064.7792324	507704046.06853294	0.0	0	430693.68818209873
641	25.62004496209933	449197172.70984685	524964980.61846626	0.0	0	428387.80661568325
642	23.166160273604735	476220177.14254445	505028614.0099675	0.0	0	454158.9518952794
643	26.75144454364026	497285273.61794263	474747964.3085193	0.0	0	474248.1933764864
644	25.029763660604917	543098141.3400353	551278713.1585953	0.0	0	517938.7486839631
645	21.604184357153933	457508025.73691016	499791936.3499824	0.0	0	436313.6536950208
646	23.193311275696935	411138547.0301826	518780060.3810822	0.0	0	392092.2727872682
647	23.19792293785185	505468554.5764982	598931962.2384694	0.0	0	482052.37825059716
648	25.9274057723445	528577770.6535744	497690044.3326533	0.0	0	504091.0440955873
649	24.638799352125375	472237248.66956955	563662546.4006995	0.0	0	450360.5353065199
650	24.866496393667035	449515560.6673067	539963952.2909342	0.0	0	428691.4450333661
651	26.591313608071236	544612509.9459192	536589324.85732603	0.0	0	519382.9631289665
652	21.59773866259738	505249598.9443383	508184587.3903134	0.0	0	481843.5658877737
653	22.634651173229994	492123924.3447104	486465028.5730048	0.0	0	469325.9471366028
654	21.13063447305474	511863523.3164282	528848890.5882493	0.0	0	488151.09569208894
655	28.292664145188848	508599233.52123046	501482118.2890667	0.0	0	485038.0263531023
656	24.35053857635557	485812816.383355	444843659.2924328	0.0	0	463307.205565791
657	23.94049946993397	431639423.4567366	544395580.0066553	0.0	0	411643.4320990912
658	24.662633937787845	504768382.74365354	562816818.3640453	0.0	0	481384.64235654206
659	21.479225020210883	450337047.2772124	620158446.348254	0.0	0	429474.87571450457
660	21.847496903825228	502998438.2797101	557293501.8014607	0.0	0	479696.69177981396
661	25.469376685182308	477079675.0375297	507533749.8033098	0.0	0	454978.63296273176
662	27.603999715601425	471599096.9539432	576945070.309732	0.0	0	449751.94640535663
663	26.59787195363097	515987334.92794406	578651496.5976111	0.0	0	492083.8689116895
664	27.982406107255727	507517748.83565086	439062427.19230944	0.0	0	484006.64218487806
665	23.72869541869821	418333921.0021789	479845754.1912924	0.0	0	398954.3161412991
666	21.635313062369125	412035050.0836555	500917903.8184909	0.0	0	392947.24472394504
667	25.293215577037255	446029854.46118414	577953205.5243782	0.0	0	425367.21655004896
668	25.010749235319857	462416524.0312598	507720053.07162917	0.0	0	440994.76245046593
669	28.88796790653477	529703856.07811624	512827765.6792407	0.0	0	505164.9628430523
670	27.156050990661445	533426369.7922325	579929280.5169762	0.0	0	508715.028564675
671	26.9940454271384	447786206.32676077	519391293.2307429	0.0	0	427042.20421482174
672	20.18429186371917	419404906.3124034	562021514.2879186	0.0	0	399975.68732490845
673	22.653653695480674	411370033.6365739	535989547.1298196	0.0	0	392313.03561837564
674	22.383782564528083	382669711.05087334	559746007.6494753	0.0	0	364942.2750958188
675	21.540473765638197	452631577.0556013	462414237.30559176	0.0	0	431663.1098323834
676	22.700213559281984	388802929.981275	518446593.4663677	0.0	0	370791.3684666394
677	24.12726278001119	422572175.5570641	449798726.61225814	0.0	0	402996.23065668496
678	20.23236287472124	378063368.89020216	458748545.1060347	0.0	0	360549.3248846076
679	22.99944011728134	438673447.9172529	491949914.7279197	0.0	0	418351.60056805913
680	25.425766589202784	511545691.457867	496235189.469432	0.0	0	487847.9876116438
681	24.90824391059251	488081197.12334955	514211519.19307745	0.0	0	465470.50201735477
682	24.338477956241928	526416866.38073176	509385289.5720389	0.0	0	502030.24519036454
683	21.310406736447316	459468806.7974632	457220860.2705027	0.0	0	438183.60023256607
684	24.213943007207995	551962861.9889308	492177742.726243	0.0	0	526392.8050889308
685	24.51788531479756	413953893.7824045	589453576.4921392	0.0	0	394777.1966766401
686	26.57912463793508	432106279.31817776	576515394.4887203	0.0	0	412088.6605436114
687	23.25172389471324	505897469.68874764	515954384.84434664	0.0	0	482461.42357706814
688	24.925243895886915	462443009.5003812	521414744.5680429	0.0	0	441020.0209621251
689	25.525009214666532	483232754.9504455	596307897.377286	0.0	0	460846.667242475
690	26.125403389896412	530948091.6925746	523759066.5336487	0.0	0	506351.5583921189
691	30.023360040402977	513761377.65041167	509159836.2129504	0.0	0	489961.03062668943
692	22.946076932220322	366805541.271388	461517539.72868335	0.0	0	349813.0238260154
693	27.648520132921295	553499429.2541909	474129299.5782531	0.0	0	527858.1898252402
694	22.652811567364026	467950339.2851624	505032036.32502437	0.0	0	446272.21992984996
695	27.810139118647697	548256269.4397618	589002791.5070537	0.0	0	522857.92297340545
696	24.00407698605347	435710528.53161484	502851890.54840356	0.0	0	415525.94044839375
697	26.16375478813711	529527407.74142843	545159291.1603124	0.0	0	504996.6885961802
698	26.788190331718297	515676241.93398035	564353405.7081088	0.0	0	491787.1875133329
